timestamp,fundamental_price
476,250.08079016513474
477,251.69682583367623
478,253.32318516467544
479,253.08596634825344
480,253.5656689269543
481,251.5807086507164
482,248.51513440977357
483,247.1771165974569
484,247.60296511241248
485,249.52518392416005
486,247.0788372113696
487,243.24289164377174
488,243.99442891795522
489,243.25561358028156
490,244.45704294114742
491,245.41325342009029
492,247.2072585058
493,250.88493343170637
494,250.47843439651524
495,251.53475291181547
496,249.4542991036832
497,250.49314130095266
498,249.77026471391846
499,243.91322337387294
500,244.5485599975813
501,244.9009731871994
502,247.87024346731266
503,250.30367261270496
504,249.54589674221486
505,249.05934406376647
506,247.0208310455031
507,249.02006749712277
508,251.4474201147356
509,251.67872298835238
510,252.12959325439473
511,252.8370418078542
512,252.15008920575468
513,252.8159796550067
514,254.87722267582603
515,253.56762258347698
516,251.78516529597508
517,249.7961641485658
518,251.00272295422857
519,253.61580007633717
520,253.41431002210774
521,253.0736180291766
522,250.78755143481362
523,247.55366828976847
524,249.77387650306008
525,248.91180788965718
526,251.6195920004755
527,252.199445172762
528,251.45960904655348
529,250.2198433444723
530,249.0394462953777
531,251.95194883661614
532,248.60537191491278
533,248.4882379399499
534,251.006630193981
535,249.83300175822404
536,249.20344980036427
537,251.20620009528776
538,250.93550879442734
539,254.21748250937566
540,253.8528650321962
541,253.12634493208563
542,254.59438535235302
543,257.3364819045984
544,254.87972375136957
545,254.61872316044833
546,253.91584051935857
547,252.58884460729655
548,251.0432350496052
549,251.24540447966905
550,251.8042831121237
551,250.72518583998627
552,250.43871324636982
553,250.04000483750744
554,252.0276892660706
555,252.27661724419755
556,253.86828439958924
557,253.5119023701325
558,254.4270687421149
559,253.8145869808903
560,253.01396313967481
561,254.4990423381561
562,251.86042532780402
563,250.63981720563177
564,253.70534200561394
565,252.65606176688064
566,252.49341988661337
567,253.3713404375629
568,251.7930947533876
569,251.5794060622919
570,251.55502250340447
571,252.38369851376189
572,253.06122266683894
573,253.646718046013
574,253.87152465366825
575,253.98352341380445
576,254.07774045187674
577,254.3700455633421
578,251.8357029592406
579,251.73026385569148
580,251.6518049561264
581,250.5676640351571
582,251.26667354182
583,251.95952437853416
584,251.683855814583
585,251.2345821499376
586,248.74028655506172
587,247.2199889651403
588,245.87567192205225
589,250.5854482423962
590,251.3065878151068
591,250.85820361343596
592,250.43782554957562
593,253.0123569703515
594,250.39467703928128
595,252.54441252679766
596,251.32523902676638
597,252.50671817666935
598,252.87132851353167
599,251.18929271719924
600,252.1448204339601
601,252.4414865819511
602,256.4607825107413
603,256.4285671410526
604,260.89441515637105
605,258.5213847255232
606,258.0555253697031
607,261.54216958843443
608,261.74580613327464
609,259.51495612491254
610,259.4644497779287
611,260.03598437822114
612,258.92136866655375
613,258.61150699568617
614,258.2717058781494
615,258.4567582873109
616,260.2259028026527
617,260.3114781255022
618,260.63738549418633
619,262.3085621184949
620,263.55491094366135
621,264.1359481646557
622,263.72580856581624
623,262.0022818964495
624,262.73133492926587
625,263.723279591412
626,263.3127161025005
627,262.2456421278474
628,262.1165585507476
629,261.27889617082974
630,263.72791665560277
631,262.12521759868406
632,258.5962012451275
633,260.9114265460934
634,259.0396687544294
635,257.74153440540607
636,256.4184901815988
637,257.36512665390256
638,257.6440123036268
639,257.6049588925379
640,256.12551150838357
641,253.86128724012028
642,256.5240717893316
643,256.31632501454334
644,257.51787162740055
645,256.78462382540386
646,256.9347422173702
647,259.763877385943
648,259.1780264541744
649,258.9253348724419
650,258.2053120168459
651,256.8512095312655
652,257.8169958591114
653,257.13239653691494
654,255.41455458125597
655,255.14034603664382
656,256.83221464176955
657,256.6053517956875
658,258.2189055898339
659,255.5102941946593
660,258.0344585651154
661,258.66892371477576
662,260.43543641869906
663,262.30400333916197
664,263.3513373319945
665,263.11355187083797
666,264.18792860465936
667,263.02911010193867
668,262.74727458868136
669,261.8541050906489
670,261.6295855411543
671,262.85160721097935
672,261.68258237867366
673,257.33524833401714
674,257.0714907322321
675,257.88287497855623
676,258.22711842962127
677,255.62693115513704
678,251.83614102623608
679,253.84735170905734
680,251.5377524722014
681,253.18437189179872
682,254.28132544144435
683,256.14790681678886
684,255.75795298355592
685,257.5260394835934
686,255.63305369176476
687,257.2233089328955
688,258.7556461248278
689,257.967205220773
690,257.4617357031727
691,257.5525507062424
692,258.21655879848845
693,257.3887670656877
694,260.47573458457623
695,257.5608698715694
696,257.3014329548641
697,253.8599579515036
698,251.7215247679916
699,250.18604849743986
700,252.30439381039335
701,254.5003181821702
702,255.62208948890517
703,255.3554420363069
704,256.56151824691284
705,258.75638730079476
706,257.75187499781316
707,258.1056087301526
708,256.8612867585018
709,255.8225963988356
710,254.8025476691902
711,256.65971233213025
712,254.25657738360528
713,254.06364988591875
714,253.90115581646828
715,254.23774699400786
716,253.85145094473737
717,255.41823787139285
718,256.56411522038815
719,257.3406003379319
720,259.46170714071127
721,259.0748323666434
722,259.6285267696468
723,262.77207358991274
724,264.7625802261839
725,263.94090304920525
726,264.39143016947514
727,264.0619527218195
728,257.7923586231177
729,257.96939897173934
730,260.1285264899289
731,259.56311089663126
732,261.04391948453065
733,261.9363901122533
734,263.85119169933165
735,265.3958081380512
736,268.1171937090791
737,266.76419145882267
738,266.63594168709045
739,265.8551517202403
740,266.5758565429663
741,262.37432215164495
742,265.93702438213666
743,267.46252319553844
744,268.8618785945424
745,267.6437037158369
746,268.72618066146003
747,268.8474288830756
748,271.2160195410575
749,273.2645883192775
750,273.7304408219851
751,273.2673889377764
752,270.7025726914781
753,271.9088736926292
754,273.03150220562236
755,273.7898452363921
756,274.0652991656803
757,271.8494026941413
758,272.94661197525687
759,271.8688828288474
760,270.07316826261444
761,272.12266174972075
762,269.3318105516181
763,268.5581335136114
764,267.68890389712607
765,266.2777614433035
766,264.41579147390036
767,265.87857409764894
768,266.98413164339246
769,266.97128633322933
770,265.587162321455
771,266.2428516089269
772,263.1348326234587
773,261.99310008424186
774,260.7769211312892
775,264.55900487974264
776,263.78172339596495
777,264.13536456278007
778,263.93244426988457
779,263.07420364122873
780,263.3294247802798
781,264.44613370768394
782,264.0280352623582
783,263.04809185326394
784,263.73358775919775
785,264.4221560357066
786,263.81551804021996
787,262.97088746177434
788,261.62246922706066
789,261.1524644497506
790,260.182303649621
791,258.6404139248866
792,257.4637199572758
793,258.6065791731072
794,259.44753412326645
795,261.4387217432719
796,260.78762839384314
797,263.3177303724868
798,263.06740567423685
799,264.88330070041246
800,264.21958442480013
801,264.0006082111127
802,264.243098276875
803,266.2647776768859
804,268.0753319228843
805,267.91019515074396
806,268.49953630960556
807,269.8207820856473
808,267.8948280209354
809,267.00203085419867
810,268.26489687748847
811,268.8976699578209
812,266.391955313045
813,267.79760234186074
814,264.3319476049738
815,264.7887257708422
816,266.28383480598956
817,266.0119231661547
818,262.967631182832
819,262.69602527006447
820,265.19611635453043
821,264.0134911715036
822,260.53431832716643
823,259.2767379038563
824,259.32535983595045
825,261.54108341310325
826,263.51744612563783
827,260.9045238170577
828,259.57903154102775
829,257.0107028338339
830,257.4567545157325
831,258.2970001202048
832,259.4768756297186
833,261.04374717909525
834,261.7100988768043
835,259.560067926651
836,257.9292855809503
837,258.25249018615625
838,259.9196439807809
839,260.3012729076566
840,260.5324144551064
841,261.55418385000854
842,257.69696610139823
843,257.4557982242786
844,256.0913376812976
845,257.24662518720163
846,257.0308030844604
847,256.4091142157036
848,257.88910252267976
849,259.5870637337532
850,260.0566996280394
851,260.4061779194311
852,264.25652851240216
853,262.6525968774221
854,260.9754639161063
855,259.8228161068569
856,260.6998452213454
857,259.00574326368366
858,258.79373713183946
859,259.3550646611763
860,262.43013934618324
861,261.6703032707268
862,262.40811157297094
863,263.19623197368406
864,269.93960820996887
865,268.177888125477
866,268.40352268983696
867,269.9275925327061
868,270.739935260845
869,272.3235445929529
870,273.91419182014346
871,284.83226740714576
872,283.19197197455816
873,281.0728400136385
874,281.9803783644578
875,281.44330182702913
876,283.39116866474933
877,280.46023937044055
878,278.3329953781597
879,277.1014740775038
880,275.9948103316339
881,277.59781969239594
882,278.4444738445191
883,277.8030192964388
884,276.8455110808617
885,275.4823421416705
886,274.44667269310924
887,273.31774387832417
888,274.4362652988117
889,277.37348979301896
890,273.8342922999509
891,274.7456823034129
892,274.3790726984366
893,274.19525428370923
894,273.8314813410016
895,276.2351269344225
896,274.27802975628697
897,271.4074376474398
898,272.0074065813493
899,271.4322137156471
900,270.75156932888456
901,271.40701045223153
902,270.08960651984256
903,270.2530786996466
904,269.2008799745277
905,268.419437258685
906,269.00508138268697
907,268.92973135911893
908,268.2317879589874
909,267.68680729997146
910,270.1991173222539
911,273.788933085518
912,274.39607282137956
913,274.26301269178765
914,275.8954926022628
915,276.19644332521534
916,277.5918380054116
917,278.09755920050776
918,276.60296663797493
919,277.8795411837262
920,278.09017274375003
921,278.01325847293845
922,276.62579607568676
923,277.7129503147154
924,278.35453464136765
925,280.0340658149938
926,279.2955559380483
927,277.8264654482396
928,275.8602285316984
929,274.03627500187696
930,276.0692890849135
931,275.99197605077603
932,273.3073939775596
933,276.0858669448141
934,272.1901601516516
935,270.73755472261223
936,271.6006896928184
937,272.9958776727286
938,273.89786393997014
939,269.84660415696743
940,267.55055978047534
941,269.8032082937906
942,271.00301973001655
943,270.2172147439833
944,266.23249929337135
945,265.8932821859752
946,266.59516668917524
947,267.40115914485233
948,266.6592897559253
949,268.1286293198945
950,268.5350549663242
951,268.94913187123007
952,266.54209423812597
953,265.69219795495945
954,267.47184965825636
955,268.18621270751714
956,265.9367119920534
957,266.90279837808214
958,266.8581190885038
959,266.1827134255266
960,265.2357376068012
961,263.4915066536935
962,263.8282345726336
963,262.971092773623
964,262.564430030056
965,264.0127867263052
966,265.63778578740676
967,262.3417910301451
968,263.73747378095146
969,262.31356625427435
970,254.19186447727276
971,257.3362063038221
972,255.6662580747525
973,255.52222740785876
974,255.58932862648217
975,256.57367238481464
976,255.622742217519
977,251.39459212222366
978,252.64223436518665
979,253.8192089923837
980,252.81460313932783
981,253.13609644005805
982,252.80392553542126
983,253.24869028552084
984,255.70062823384797
985,257.9135778556671
986,258.4167086264395
987,258.91353625516547
988,259.11433663668595
989,260.73980000692166
990,260.02860133565014
991,257.76588348393784
992,256.7940057210411
993,258.0029523825433
994,254.9952514986837
995,254.71437604884173
996,253.65374679556174
997,253.1118172795241
998,255.2727324045877
999,245.60575560034295
1000,247.99635563334655
1001,242.0843944866888
1002,242.48637032449216
1003,242.9572944740033
1004,242.06289646209135
1005,241.68992475145072
1006,242.75313493604887
1007,244.12581015559707
1008,243.28799537999117
1009,245.4321918764412
1010,247.21191027524532
1011,247.83664293399923
1012,247.47927070639224
1013,248.43405957461522
1014,246.68106867911428
1015,247.68961592550062
1016,248.0776953160928
1017,245.64201403842992
1018,248.89178665222101
1019,250.2063512863961
1020,252.0615208301605
1021,253.11331086329463
1022,252.98350543432343
1023,253.99686699563705
1024,256.591470107669
1025,256.0583155544201
1026,258.46979543370435
1027,258.22380675571964
1028,259.15499680972823
1029,259.96382499882134
1030,260.4370363329446
1031,263.4554065777272
1032,264.9420706477106
1033,262.28755970804986
1034,261.8999323409044
1035,257.1675121577243
1036,257.61497439394134
1037,258.0188461542692
1038,259.6622744000662
1039,259.75845767363074
1040,257.6189933627677
1041,259.6257767685811
1042,259.0632088674354
1043,258.93920409477545
1044,257.5133971556246
1045,259.56901883404976
1046,261.5050294038551
1047,258.87618167411796
1048,258.1337778923123
1049,258.30462983569464
1050,258.65693677610057
1051,259.16344252699685
1052,258.8022268488118
1053,259.5705303083755
1054,258.2062448548063
1055,258.21540007488346
1056,255.5372143908671
1057,256.41630079597985
1058,255.9664914047466
1059,258.2194309982115
1060,258.6195760400414
1061,258.6252267379678
1062,259.66589133293115
1063,259.5174073465892
1064,262.65877627985526
1065,266.8208957966594
1066,268.15825736562414
1067,266.1661204092466
1068,266.2421356054169
1069,264.76164366091507
1070,263.1767918064744
1071,261.7144250458587
1072,262.31327782066086
1073,261.1584491117015
1074,259.19287760550515
1075,257.9800808444359
1076,260.4366917176163
1077,262.1133731059841
1078,257.642875471142
1079,255.47771922435805
1080,258.05957052161
1081,258.5507440765466
1082,257.92635204517063
1083,259.3790931191814
1084,257.06097818761265
1085,256.60735024081316
1086,257.3621123907375
1087,259.56215732103965
1088,259.4910346696009
1089,258.51414069973123
1090,258.5447556397697
1091,259.46973592560107
1092,261.1865357424088
1093,261.71741479518704
1094,259.8585902728476
1095,258.58677946087715
1096,258.06435070000424
1097,254.58183161642202
1098,257.6085955876787
1099,257.79852184123
1100,256.3716362403181
1101,257.4351439374102
1102,257.64238629746836
1103,257.4395572270787
1104,260.5592503898411
1105,257.6823819126947
1106,258.2064857848451
1107,257.5894075848265
1108,259.23226252786776
1109,259.0838182084921
1110,256.48259869258294
1111,255.80361760837079
1112,258.1438991586894
1113,259.4489924229965
1114,261.07306014110054
1115,261.57594662181157
1116,261.52417720034776
1117,260.6441983493154
1118,260.7842371956119
1119,259.35044456288995
1120,257.8898034275807
1121,257.4337209789525
1122,258.257996959398
1123,257.01390607951583
1124,255.51126538494952
1125,254.8359029264363
1126,253.90178832910584
1127,252.3316937833658
1128,252.60441514567844
1129,253.23434138287067
1130,253.35607421722167
1131,253.35313478603527
1132,252.0142609590259
1133,250.75146180058547
1134,250.53467159007153
1135,250.6512186782358
1136,250.40766979660287
1137,248.098115732695
1138,247.58287976724662
1139,246.86052047212232
1140,244.9074448146582
1141,246.58423052337562
1142,248.05035445468275
1143,248.0230795682068
1144,247.63616154287206
1145,246.1058165031849
1146,247.09030376758994
1147,246.74525619664286
1148,245.88240665710504
1149,245.7501021557263
1150,251.0143625602005
1151,252.87053580955126
1152,254.86354048224644
1153,254.62056983297353
1154,252.68540902010636
1155,253.02345622119998
1156,251.63263602737482
1157,248.93581257626195
1158,247.60929338487915
1159,247.4370202916278
1160,245.69589724492465
1161,245.28730926728633
1162,245.0488493164645
1163,244.3077260725588
1164,245.81954857319647
1165,247.51123549249786
1166,248.8268248511608
1167,247.35638114007534
1168,249.1063503594152
1169,249.30712709911865
1170,252.51087572074255
1171,254.72850795525582
1172,255.12786754003287
1173,253.17872870565483
1174,251.5904608662333
1175,252.25924139292349
1176,255.42585361356473
1177,256.07473641947706
1178,255.47822204443688
1179,255.13178778549045
1180,253.97867340425887
1181,255.48271343470185
1182,256.4324800378805
1183,258.50916200872786
1184,258.1950687562453
1185,257.1188989679422
1186,254.98877860680713
1187,255.29682513614736
1188,252.90265966159373
1189,254.25679331140273
1190,258.1937527254877
1191,257.4816984416647
1192,264.93287456659783
1193,265.16351550511087
1194,264.2387604719049
1195,260.96213153853995
1196,260.7679362513894
1197,262.96587900079055
1198,260.72524495788593
1199,258.92857561705716
1200,261.2926522496278
1201,262.0991307938633
1202,262.3779141563154
1203,262.40722133021774
1204,262.01862854836656
1205,260.59040969928986
1206,262.642310860993
1207,264.8768711978921
1208,264.9397169525662
1209,263.5396990897623
1210,262.59697366915736
1211,261.42721884276364
1212,261.38804821574905
1213,261.5083298248695
1214,259.97993562446646
1215,250.7942356444886
1216,251.24858072317062
1217,248.75435125180152
1218,248.2411375163978
1219,248.20185456537652
1220,246.24339756325665
1221,246.04477801654116
1222,247.4029903299274
1223,247.95772390195174
1224,249.73500230095163
1225,250.99968415517648
1226,249.25427697348138
1227,247.04700169752152
1228,245.97793471873203
1229,245.06201595207534
1230,244.45490345784913
1231,245.10766444862742
1232,246.20963895798945
1233,246.42440111265026
1234,244.78973123071947
1235,246.1030666778039
1236,245.7273542621311
1237,246.5018224508791
1238,245.10659079991095
1239,247.1419511528599
1240,245.53545669124458
1241,245.40515512314258
1242,244.91365406341126
1243,245.4559891793787
1244,243.5077866924978
1245,243.8136679471915
1246,243.33028082891911
1247,243.5430976885527
1248,242.79423168910682
1249,244.63556666584665
1250,242.38435250073167
1251,240.35912857373708
1252,242.15703337270986
1253,243.13792373013675
1254,244.42987572235273
1255,246.96966728554227
1256,246.78356202502607
1257,246.4183109071868
1258,245.78553327654114
1259,243.46225560644166
1260,242.05382697284702
1261,243.74956973350297
1262,242.5541492520793
1263,242.6659660017316
1264,245.11686145622664
1265,246.0999888841479
1266,246.5959980008119
1267,245.74966089069804
1268,246.11572185142813
1269,246.23748139341959
1270,244.86981495109166
1271,245.27010379189
1272,247.7095731053146
1273,250.91552798549827
1274,245.1512512457156
1275,246.85160573143884
1276,247.1740893320847
1277,246.1187148051262
1278,248.53435575142666
1279,248.84501095204476
1280,250.36262696044696
1281,252.22605407698458
1282,253.86606415752846
1283,255.9828312053387
1284,254.26963718847267
1285,244.39407636454786
1286,243.69202841631014
1287,243.30565636747306
1288,241.38300857260583
1289,241.99434263293685
1290,245.86938336108085
1291,246.3829017142047
1292,246.78478530815863
1293,246.8204423068864
1294,246.78627683163003
1295,245.56424345596767
1296,244.29532815534762
1297,243.1015956499811
1298,244.452776467112
1299,245.12107677344954
1300,246.56246381956015
1301,246.22561827446776
1302,246.2379400981987
1303,245.29654576648932
1304,245.25511038138563
1305,247.96589692682593
1306,249.07266674983268
1307,249.2978154700055
1308,247.4804124240264
1309,248.09223459848565
1310,246.5920558886321
1311,248.7074195759958
1312,247.16655220594131
1313,247.4714835326442
1314,244.51895131813342
1315,243.71554131963154
1316,242.73792828081596
1317,233.47266856421413
1318,232.07097301063942
1319,233.31730460128233
1320,234.93860575895712
1321,233.94325681982775
1322,233.23541433858387
1323,233.88816625666595
1324,233.52618165869603
1325,235.4374018302972
1326,234.32668931962644
1327,235.17971395101426
1328,235.75535815260804
1329,236.8542227277805
1330,234.61235409238213
1331,234.63044671619906
1332,233.9727018499956
1333,231.694623058364
1334,232.0986291738797
1335,234.16428192074846
1336,233.18273519096394
1337,233.4876307436661
1338,234.7107053359873
1339,235.65552123675454
1340,235.12531135612113
1341,235.255717018489
1342,230.9086549114731
1343,232.83355862285524
1344,229.9272079886148
1345,230.52459853018905
1346,229.90984173965825
1347,229.13439849495697
1348,228.15521579392367
1349,229.31245221963678
1350,228.9327125238585
1351,238.13018118439803
1352,241.55583792784603
1353,242.71877947740305
1354,241.33612413571294
1355,240.4513353578243
1356,243.72241202224765
1357,242.1593046217809
1358,240.21207027842732
1359,241.1582729366994
1360,240.91090074485237
1361,241.71115941181003
1362,242.5536205160897
1363,241.96422540464883
1364,242.1474392836124
1365,241.5756411994864
